text,label
For all the Muslim who lived in US just get the fuck our of there There are so many other nice countries that you can choose to lived,1
It does not interest me what type is this person or what he is an alcoholic or a junk is this person has killed innocent people and I hate this such people and I dont know if what is with these people Everything I would have the power then I have the family of this guy prosecuted or the country of origin,1
i would like to see a proper caliphate isis is claming caliphate but i am really confused about their agenda,0
This reveals an unspoken side of human nature and society Babies shown their own mothers face with varying degrees of dark skin preferd the lighter skin color versions This phenomena was the same with strangers faces altered to varying shades of skin In other social studies surveying poverty in ghettos poor neighbourhoods a correlation was observed correlation does not mean causation! that those who considered themselves unlikely to succeed or were not optimistic about improving their current status were not considered beautiful Both by them selves and anonymous ratings 🤔,0
Its funny how you show the women and children at the end of the video yet 90 of those coming to Europe are young men,0
Radical Islamic terrorism i am a moslem born and I never heard from all of Muslims even Islamic scholars such an Islamic terrorism thing so how come that you can come up with such term while we as a Muslim never have such a definition until you produced it on your own weird,0
AJ what a shithole of a page liberal rag,1
Where is the president!!! They are protecting the water supply! There is nothing wrong with peaceful protesting!! And guess what these people were here first before the Europeans ruined everything and took their land and killed their people!!!! This is just so wrong!!!! The way they treat the native Americans is a disgrace! This country should be ashamed of themselves!!!!,1
Do you think Trump can relate to this? No not in a million years The only thing he can relate to is his own ego and the money he is going to steal from the Taxpayers,1
Fuck these idiots the invasion of America has started if we allow these idiots to continue then we will become like Britain,1
I feel bad for this guy Because feeling anger is just too much energy I would spend And he doesnt deserve that much energy from me I feel bad for him because he is proud of being white something that he didnt even choose or put effort to achieve! Not that being white is any achievement anyways! He was just born this way how pathetic is this? So it means he has nothing else to be proud of? A good work he has done an effort to help people in need good grades at school anything??? That you actually worked for it?? Please get a life and something else to do other than give speeches about skin colors! How stupid,1
What a total piece of crap!!! This video should be reported and removed! This is the kind of media material that would only fuel the conflict even more!!! We NEED peace! We deserve a chance to live as human beings AJ you should be ASHAMED of yourself as a media panel playing that dirty game,1
Well Alicia is cool but the only bad thing that comes from the liberal elites is they say one thing and do exactly the oppositethey are the most hypocritical of all,1
Yo AJ it is easy to stand up against the government its just hard to face the truth nowadays Theres millions of people out there who are lost,0
Another Shooting What Is New when is it going to stop America you guys need to come together with peace its doesnt matter what your skin colour is you are we are all human at the end of the day In Australia we are very lucky to have gun laws and a lot of people dont understand how dangerous guns are one shot and your dead and I think its time America start doing something because I hate to say it but in a couple of days there is most likely going to be another shooting and that means more lifes gone and more families with out a family member coming home through the front door Im just so sick of turning on the TV everyday and hearing about another shooting in America A police officers job and to keep the community safe and return home to their families and people in the community their job is to enjoy life I think we should make a day for all around world and call it Change The World Day on July 8th 💐to start making peace and happiness together Pray For Dallas LETS START MAKING A DIFFERENCE AMERICA RIP BLACK WHITE 🙏🏼🙏🏿🇺🇸👮🏼👮🏿💐🚔⚰,1
I only wish I could help those poor underfinanced guards who are cuffed from doing the right thing and using lethal force If it were my country all Id be doing is busting heads and kicking asses Get the fuck outa hungary you sand vipers go back and stand up for your country like a human being should You bunch of chicken shits and yellow bellies,1
This cop should be put to death caught clearly planting the taser on the ground after claiming the subject tried to steal it Then unload almost if not a full clip pretty much point blank when hes running AWAY from him This may be the most disgusting thing I have ever seen Not proud to be an american right now,1
This offends me as a vegan transgender atheist German engineer who vapes organic decaffeinated compressed soy breast milk on the regular and a person who does Indian naked crossfit yoga 5 times per week Im also a male feminist and identify myself as a pastafarian Apache helicopter dog who serves only to one master my chihuahua which I helped cross the border of Mexico because I hate Donald Trump My dog also walks me if you find that weird youre an arrogant ignorant homophobic globaphobic sexist,1
Possibly one of the worst things that Trump has done so far is let all these racist bastards think its okay to let their true colors shine Welcome to WWII Europe where just walking past a German officer could mean you had to show papers,1
Modern socialism is simply taking a percentage of the fruits of capitalism and redistributing them to the less fortunate Most sensible 1stworld countries do this The USA has a tendency to allow its rich elite to take all of the profits for themselves and make money on the interest There is no such thing as trickledown economics the greedy make money and keep it for themselves Ok their might be some aspirational benefit but the American Dream is as much of an illusion today as winning the lottery Due to the incredible tax breaks on the top corporations the little guy has no chance of breaking through and getting their own yacht or jet Theyll be lucky to sell their business unscathed Socialism at its best helps capitalism offering support for fledgeling businesses investing in companies that may be at a risky edge of renewable energy RD Socialism benefits capitalism by making sure that all working people have money in their pockets contributing to the economy with that extra money as they spend their hardearned on their hobbies in their free time VERY important Socialism at its best lifts up and protects those that are in need and asks those that are not in need to pay for it Its a family unit done as an entire country The breadwinners provide for those that cant Thats socialism,1
Damn all world greedy companies,1
Olympic is one of the most stupid things to keep people busy So much money and resources are wasted so that some corporations make a few bucks extra homeless people and street animals be abused and some idiots carry a fucking stupid torch like morons I wish that stupid flame does go off!,1
Powerful video Great reporting AJ The music in this video was fantastic what is it?,0
just because one little fucked up kid had the flag in a picture your gonna take the flag downso they actually think that when the flag is down ALL racism is going to just end wow facepalm,1
Is there a news site THAT ISNT BIASED?!? NO NEWS SITE IS UNBIASED ANYMORE AJ we get it youre biased i voted for Bernie Sanders and Sanders only But i hate stupid petty biased bullshit Get over it,1
THE CORRUPT HATEMONGER CRIMINAL PUPPET OF ISRAEL MISTER DONALD TRUMP IS IN THE MIDDLE OF THE CUBAFLORIDA MARITIME BORDER DREAMING ON A WALL BETWEEN THE MEXICOUS BORDER LOL,1
Why dont the refugees go to their muslim brothers Islamic countries loaded with petro dollars? By going to Christian countries they are jeopardising the Christian religion cause Christians may convert to Islam but Muslims never convert to Christian So host countries are digging their own graves,0
052 Now I want to go on Peel and grab some Harveys,0
Fuck Israel and Palestine,1
This is what the country will become of trump is president! Nothing but hate and greed and bigotry We need to tick together now more than ever Regardless of race religious or political views were all human Dont let them divide and conquer us!,1
NYfloridachicago for the usa,0
I m sorry to say that Americans are paying there taxes to feed Israel and they are killing the Innocents in Palestine This is we called America greater America Dumb America you people dont even have a right to ask why are you paying 38b USD to themthe reason behind all this bullshit is that Americans are also supporting Israel to kill innocent Palestinians,1
Chicago! NY style is nice but its boring Anyone can make a flat pizza and put topping on it Making a Chicago deep dish style takes time and serious effort,0
that sucks people gotta be asshats he does so much good for where hes from He gives of himself and act asa great role model to kids who need good heroes Lebrons always been a class act in my book,1
There are thousands of illegal immigrants in New York from the Caribbean Theyve overstayed visitors visas Its very easy for them to get a registered family member to use their ID to pay rent get a job etc They are breaking the law if border control have no idea how many million of immigrants are in the country illegally then steps must be taken to remove them humanely Im in support of people getting their green cardcitizenship legally and those that adopt America as its country should go through the correct channels to do so,0
The European American love borders being watched being slaves to their masters paying taxes being ruled and control by their masters coz they dont know what a true free human being is!! Thats their culture for thousands of years living as slaves to their kings!! They love greed power control and destruction of Mother Earth!!,1
wait what was the point of the funds?!,0
I dont care about which president is to blame I think its time the terrorists smashed a few planes into some greedy corporate buildings Or a CEO was strung up and shot Im tired of watching the rich get away with murder literally,1
Finally heart warming news involving social medias D,0
i hate you stupid liberals but you sure are funny haha,1
so what if they are happy and partying ??? 6 years of war is just too much!!! dont they at least deserve to be happy just for a day? JUST FOR A DAY!! ughh I honestly dont even know why am I still following this stupid AJ news outlet,1
if trump or cruz win the nomination then the conservative mainstream have to reform,0
She will vote for Hillary because she is comfortable living in a plantation nation Hillary has been stealing so long and so well these people have no clue Please move to Canada please,1
More reasons why we should kick these fuckers out of Europe,1
Shes for vouchers which is a way to get the public to fund wealthy peoples private school education I used to be for vouchers as they try and sell it as giving poor kids a chance to go to better schools BUT it is absolutely NOT the case I did a lot of research about it and ended up changing my position PLEASE do your own research as it is too good to be true Poor kids and public schools just end up with way less funding so the poor get poorer while the rich get richer Im adding an article called 10 Reasons Why Private School Vouchers Should Be Rejected,0
Those of you who claim America was built by immigrants you are correct However we are a nation of laws and we must control who is allowed bere You on the other hand think we should have an open border and let every gang banger terrorist in and give them free education housing and food How stupid is that,1
Its very sad to hear I hate seeing this innocent children and adult affected with the chemical attack God please protect the people in Syria Who ever did this or behind of this hopefully they will suffer and go to hell😡😡,1
hahahahahah! the guys face at the end killed me lol,0
What kind of university brings this moron to give a speech? are flatearth movement folks going as well?,1
I hate people who sympathise dont people realise that in order to supress these terrorists the only way to do so is by killing them Yes there is the odd civilian casualty but War is War and things like that do happen Grow up get over it and move on,1
When they rape you dont forget to say welcome,1
Madiha Saher Tariq in your post honouring humanitarian Abdul sattar Edhi ra you opened eyes no doubt to someone we didnt know This came up on my feed and I thought you might like it,0
when i saw this pop up i knew it must have been chinese like seriously who would kill an animal without giving a shit the chinese motherfuckers thus shit pisses me off and the fact that they do it while it is still illegal shiit china u gotta get ur country straightened out,1
I hate the confederate flag,1
God always Blessing RobinHoodCafe Thanks for helping each other 👍👍,0
Fuck israelprotest the bastards wherever they goplay Jew Knockout and win bitcoins!,1
I was in Dalgate at the height of the Shopian case anger in 2009 You can feel the tension with the Indian forces and Kashmiri people who are really just peaceful people I think the Kashmiri are just gentle peaceful semisecularist Muslims that have the hard thumb of Indian rule pressing down on them,0
Isis tie then kill US police kill then tie,1
GET OUT! NO ONE FEELS BAD FOR THESE PEOPLE!,1
I dont like what the confederate flag represents However if we allow others to decide what symbols are permissible it will not stop here Ethnic Religious and Political symbols will be criminalized because one group or another claims that its offensive This is a slippery slope Historically once rights are relinquished they are never given back freely Because of the confederate flags history it is an easy target to assail but it wont stop there other symbols and freedoms will follow if we allow it,0
If you choose to get deported because you have been processed as a felon in the US please kindly do so without complaints Moreover if you are jumping the fence sort of speak now that things didnt go as planned in the US kindly do so with no complaints I am second generation immigrant of Latin descent and I know the hardships associated with attempting to become a naturalized individual who is awarded citizenship If these invididuals came to this country with the intention to be tax paying citizens who promote overall well fair for ALL Americans this situation would be different The abuse and exploitation of our resources need leaders that will safe keep what we have,0
I am not religious but be sure american bastards and parasites you will get a similar attitude in his address to the entire Eurasian continent,1
State sponsored murderers with badges thats what they are,1
I can not express the rage in my heart when I see this video the poor man says Ive been sick all week these motherfuckers are evil,1
Rapesfuges refuse to register then they are going to be ISIS,1
Thank goodness Islamic countries would never do something like this Saudi Arabias government would never behave in such a manner How dare the CIA prevent terrorism Who do they think they are? If Muslim terrorists werent blowing shit up for their cult religion of violent intolerance peace none of this would have happened Fuck Islam!,1
Is there a way I can get all the news from AJ excluding Donald Trump or US election stuff? I am seriously tired of this crap,1
Stop this madness Send them all back!,1
Who cares that he owns part of it why didnt the tribes show up to over 400 meetings to discuss the pipeline? Why is it just recently an issue? Why is it when the project is over 90 completed they want to stop it? Sounds like robbery to me give us more money and we will quit whining,0
Only a few hundred years ago Hindu widows werent that common Ill let you figure out why,0
This made my day,0
What a bastard,1
I thought having videos of police brutality would have people believe that it does happen but it seems like people are just as creative with excuses for the police as they are blaming victims,0
america sucks fucking idiots,1
Pigs will be pigs,1
These people are filthy human trash They probably think that they are making the fish more tender by sawing on the stressed out animal while its still alive SHAMEFUL China I was born into a family and was taught to respect everybody in the world but thanks to technology I have learned that I cannot respect those who are okay with torture Filthy Chinese morons Sickening Shame on these heartless pieces of garbage,1
NY,0
Ignorance of the Germans and the Left wing Idiots,1
The Islamic State thugs are inspired by Satan Their behavior is demonic Their hatred and contempt for women is demonic The murders and rapes they have committed in Gods name the burning of the young Jordanian pilotall these attitudes and actions are clearly demonic Therefore it seems clear that the decent people of the world Muslim and nonMuslim alike have a duty to fight these vicious IS brutes any way we canand using humor is just one way fight back Remember the words of Thomas More The devil the proud spirit cannot endure to be mocked,1
I googled the names he mentioned Found plenty of information from the local police major news outlets WSJ the FBI local news Wikipedia pages and private orgs dating back to the times they happened The local DC department put out a statement with stats regarding most of the kids get returned and a very small end up staying missing Go check it out I hate AJ lol,1
I am leaving the USA and moving to Switzerland this winter Really excited to leave this politically correct state of fuckwads!,1
Jesus wasnt white This man is the devil and shames all Christains We all bleed the same color blood and he is just mentally corrupt World War II veterans hated and fought this type of thinkingTrouble is he doesnt want to take responsibility for his own failings in life and he knows you will fall for his emotional talk and this makes him feel like a big man,1
this is a invasion send them back just like USA there will be no Europe left look at Yugoslavia they tried this with muslims and now their country is dominated by muslims eu helped the jihadists enter europe,1
Difference in British And American first generation immigrants american ones play mainstream roles British first generations still stay colonised! Yasin Shafi Tasmim Ferdous Khalil Mahmudun Nabi,0
I am sure the ridiculous Mayor of NYC had something to do with this Rules are made why do only some have to abide by them I am so sick of this PC world When I was a uniformed Police Officer your hair could not be over you collar no beard and your mustache could not go past the corners of your mouth,1
OMG I HATE THESE PEOPLE!! WHAT IS WRONG WITH U PPL? YOU ARE SOO EVIL THAT POOR THING WAS ALIVE AND YOU ARE KILLING IT!!! 😡😠😭😡😡😡,1
F U AJ for not talking about Qatar Bribing FIFA to get the 2022 world cup!,1
All of the hatred for veterans here is fucking pathetic So what should be done with us once youve grown sick of us doing what the cockroaches you elected sent us to do using your tax dollars? Its quite apparent that you think of us as subhuman and undeserving of the rights many people have given life and limb to defend for you ungrateful limpwristed beta male yuppies Meanwhile the psychopaths that sent us in the first place go on unpunished You people are only fit to be ruled,1
They are not refugees They are immigrants trying to get into Europe illegally by acting like victims,0
We n3ed to make amends as a Nation not even for those whom we have harmed but because our own shame and self loath9ng will cloud our ability to forgive and move on Instead we deny and scapegoat,0
I hate this type of journalism Kid wasnt indigenous he was 14years old Just because his aboriginal ancestors killed the previous aboriginals and stole their land who incidentally had killed the aboriginals before them etc etc 10000 years ago doesnt give him claim to be indigenous Besides which whos to say the driver killed him because hes indigenous? Which is the implication Wheres the causeandeffect? The driver might have killed him had he been gasp! a white kid No wonder racial tensions continue to be stoked when writing masquerading as reportage such as this is so biased in favour of the noble savage,1
good for him cant w8 to see him smile from ear to ear when he meets em should be a sight to behold!,0
Until all the little people in the world come together and stop listening to media bullshit and just be fucking human nothing will change stop tarring everyone under the same paint Forgot our moronic ancestors and use your fucking brains to stand up against governments until then this is the fucking world we all must live in miserably,1
Usain Bolt my hero has donated 10 million dollars to Haiti all governments should hang their head in shame A 100 metres runner did more than you Bless up king Bolt ❤️❤️❤️❤️❤️,0
good rot in hell you Muslim I have nobody boo hoo stay in your own shit as smelly country,1
I ask just where are all these hypocritical religious Evangelicals who so strongly tout Right to Life Piss off all you phony motherfuckers on top of that you put our country in peril by voting for Trump!,1
We are not in the civil war this is America We are one people under God Lets move forward this is not 200 years ago Take the flag down on all federal state buildings The time has come We have have space exploration new discovers to achieve not to bring us all backward looking at symbols of the past,0
He should of kill that crackhead,1
It is time to DISARM all cops ALL cops even the good ones who outnumber the bad 100 to 1 a cop without a gun will not be killing children and Black men so easily If Bobbies in the UK can do their jobs unarmed then why not here? I know the 2nd Amendment etc BS etc etc etc,1
Wtf ?? this idiot 😂😂 Euhm i think if black People hate white people its because white People use their gun like as a toy and shoot black People like as they were nothing they took lives of their family and there is no JUSTICE if u would stop to kill Black and justice Was here i assured u they would have less hater inside them And Its also white People who hate Black people only cauz their skins color is différent People are So stupidand politics bring more hater i wish this idiot politicien would die for bring hater!,1
America is indirectly killer of Palestinians innocent kids and destroying buildings which is illegal cause they are the main founder of Israel by supporting and spending billion of US Dollars every year Why they are not paying this money for their own nations? Showing humanity to others and killing innocence in Palestine? When they will open their eyes? sigh,1
These people were showing no violence or aggression just standing for what is theirs Why is this not all over the news and high officials helping them as they should be we have helped other countries but not the native americans who made everything possible for us Its disgusting,0
Good Israeli should kill more terrorist,1
shia and sunni are brothers I am shia i love sunni brothers and I hate America and Israel,1
Many of you need to compare a public school classroom to a private school classroom The public school classroom is fully equipped to teach 21st century skills it is always evolving Many private schools dont have a proper curriculum if they even know what that is People are seriously wasting their money Find a public magnet or international school,0
The Hypocrisy of Muslims is soo funny! Death to All Religions,1
The president has the ultimate power to do something about situations He can put pressure on the system to be tougher on the punishment for these racist pigs called cops yet this continues to happen,1
Seriously shoot this guy with an antiaircraft gun,1
I hate Mexico because it is a corrupt NarcoState and oppresses its own people and also it oppresses the people of other countries around it Mexicans are corrupted as a result of their misplaced loyalty to the corrupt Mexican NarcoState but its possible that their condition can be cured What cannot be cures is the Mexican NarcoState itself I believe it must be repealed and replaced just like Obamacare,1
Jesus Muñoz how the eff does this asswipe think its okay to respond that way in front of children? Obviously under zero circumstances is it okay for him to respond so aggressively but ESPECIALLY with her kids in front of him Prick,1
Death to palastinians,1
Boo fucking hoo Youre supposed to stand up to criminals and your poor little feels are hurt because someone famous spoke out against the way you pathetic thugs constantly murder and abuse often innocent people You want my respect or sympathy? Earn it pigs Prosecute these murderous assholes and hold yourselves to decent standards You are all pathetic whiny children,1
Thats what you get for getting rich on oil money I hope your entire country becomes a wasteland and a warning to everyone else Fuckers,1
The more comments I read the more I hate humanity God will give you your deserved punishment because you stop the adhan This is important for muslims If we have made a mistake then only that we have trusted the humanity The country belongs anyway to the Palestinians,1
LET THE REFUGEES DIE ON STREETS!,1
Hopes and dreams collapse? what about the Europeans hopes and dreams,0
Execution for corrupt cops! People deserve it!!,1
This is Great! All the racist idiots are rearing their heads Keep taking videos of these people we will know who to avoid They can stay in their backward world,1
This guy is a genocidal psychopath Yet he gets to dictate the socalled Super Power of the World how HE wants them to shape the World Free aid free weapons free oil USA as your guard dogits good to be an Israeli thats for sure,1
Onesided piece of shit journalism What would I do if an actual refugee landed on my doorstep and not a lazy filthy violent ungrateful uneducated overlydemanding economic migrant? If theyre genuinely refugees I would let them stay and then as soon as the war died in their country time to go If theyre lazy filthy violent ungrateful uneducated overlydemanding economic migrants who stormed past my barricade with my family in there without letting me identify them first I would shoot them to the ground,1
what the fuck is there to investigate put this bitch ass nigga in jail,1
Do you really feel sorry for her? Would you like to have her as the president of your country? Please take her and all her partners including expresident Lula They will steal all your richness and destroy your country as they did here but feel free to take the risk!,1
Have you heard of Lentil as anything in Melbourne? If you cant pay you still get served And you might give a hand instead,0
Then people wonder why there are other organizations out there specifically for people of color Because there are still things that go on today that arent proportionate And a lot of people can fool themselves into believing it is but that isnt reality The fact that you dont hear about any of these girls and when they are reported on its mostly their age without their names andor background Until things change with the media and government there will always be division Im talking about different words for different individuals If we are American it should be the same across the board,0
The kid was resisting arrestdetention You dont get to just tell the police the go screw themselves when they are attempting to detain you no matter how trivial you think the infraction may be They have the legal authority to do so and if you resist you will be met with physical force The time to argue your case is before the judge not in the street This boy would have probably just been given a ticket or maybe a warning but now hell face real charges because he has no respect for authority,0
Im sick of ppl writing BS on twitter with their BS hashtag If you really care about the devastation make donation PrayforNepal wont help jack shit for people from Nepal,1
The people of America are the most discriminating people in the world They discriminates among races colors genderss religions and what not!!!,1
Its people like that who should be richly rewarded not IDIOTS who walk about yelling about other peoples business and nonsense all day! Such compassion and understanding and for total strangers at that!!!!,1
Israel second class citizen Trump what are u crazy the Jews in Israel are committing genocide and stealing land from the people that have lived there for centuries!!! Ass holes!!!,1
This fucking asshat He gets arrested but the cops that kill an 11 year old boy in two seconds get nothing This is horseshit But at least his pigshit ass will be charged,1
As an SF Marine is about GOD DAMN TIME That flag has been flown the last 20 years in countries that swastikas political fascism and racism are outlawed as a work around their own laws A country who stands for freedom also gives them the best fallback symbolaint it grand,0
When my mom was a little girl and one of 7 children to a single mom in south Dakota the indian people stepped in to help my very sick grandmother and Fed and clothed her children and took care of all of them till she was back on her feet We are not a member of any tribe but are forever grateful to them,0
you guys need someone with a 150mph radio controlled airplane buzzing those mofos If I didnt have a 247 obligation to my 90 yr old mom i would totally come strafe those aholes for you As much as legally allowed of course I mean AS MUCH,1
They destroyed the cameras and ate some edibles! These pieces of shit do this cause they get away with it I hate the government Everything else they did was wrong too of course Fucking governmentGona pay the owner for his cameras?,1
Police are now saying they meant to shoot his autistic patient in order to save Charles lifebut obviously missed All these idiots need to be firedits not a few bad applesits a rotten barrel,1
You find my friend Caesar Farias He was born in Mexico but lived in California all his life He knows no other language than English And was deported Hes been in Mexico for three years now,0
Damn this country is going to hell in a hand basketwere actually having these assassins cone here cuz they cant fix shit in their country? Check this thanks to the new administration Were going to make America great again,1
Islamophobia its freedom of speech secular democracy and freedom of choice And Islam isnt race Its a religion And all religions is bullshit,1
I eat meat so F U I pray to what ever god I want Stop pushing your fuking views at me makes me wanna hate your stupid ass trump is our president Hes a tool but like Obama was a asshat I would never put him down for all the garbage he and his Muslim pals shove down our necks so go home and l9ve the ones you have cause if them Muslim ppl get there way we American well we done,1
The Indian government should be ashamed of themselves to killing innocent people in Kashmir!!!!!!,0
If you support womens rights freedom of speech religion and other civil liberties YET are subscribed to AJ an arm of the Al Jazeera media network which is owned by a proWahabi Sunni royal Family of a nation which systematically persecutes homosexuals women and Christians A nation where Flogging and stoning is permitted and you will be put to death if you commit adultry with a nonmuslimIf you believe in the aforementioned civil liberties yet subscribe to a network owned by a family which spits on those civil liberties congratulations youre exactly the reason why people see 20something year old liberals as stupid hypocritical useful idiots Its extremely ironic how you willingly consume propaganda straight from Shariah controlled Qatar yet think conservatives are the the embodiment of the ignorant American sterotype Extremely ironic,1
The cops a pig but I wouldnt mind him body slamming me,1
In 2014 in Yakutia 13000 reindeer were killed by poachers like yourself Your president is an ignorant piece of shit A heartless bastard and so are you and all of the rest of you murderers Killing and endangered animal for pelts I hope you enjoy Hell when you take your last breath Yakutia should have a bounty for fat slobs,1
Yeah! Remember America is a whole continent from south to northMost people from the old continent came to USA natives and indigenous from America welcome every body But unfortunately there were people who exterminate them just because no love and look for power Now American continent is a mix culture from south to North America and we have to understand the past is past No more crazy in the government,0
Hes not representing the American people more like his own ego and interests,0
Protester should use pepper spray Even with all them helmets on the police still gonna feel the burn haha,1
I hate Ronald Reagan,1
machine gun this fucking terrorist,1
Eat it you damn trolls She has accomplished far more than you couch potato asshats with barely a high school education Your focus on another womans body is indicative to your IQlow,1
Not going to happen Even if the kids were rich and black and super model status theyre still not getting equitable media attention Why? Theyre still black,0
Its not just Monsanto that are making GM seeds there are like 5 or 6 other major manufacturers too And I dont really see the point of labelling GM ingredients and foods since organic foods and stuff are labeled anyways and youre probably buying organic if you are against GMOs,0
You guys are just a bunch of childish biased shitty little commies GFYS!,1
Wow seriously thank god I wasnt in America I hate Donald trump,1
You guys are pussies an eye for an eye a life for a life wtf Ill be luxury to kill someone I hate and then spend the rest of my life living off of taxes when Ill be cheaper to use one bullet,1
Love the woman in the back,0
Anyone can be a dick Some of these police officers were dicks and abusers of power Perhaps being a police officer isnt their ideal job and they should really go elsewhere and let actual work force do their shit But no fuck the police Amirite?,1
They never feature Chicago thincrust,0
Why there are separate churches for Blacks white attack Mormons catholic attack Protestants Catholic attack Catholic protestants attack Spanish English white Asian etc? Same way there are different kind of mosques for Shias where Sunni attack for Sunnis where Shias attack for Ahmadiya ShiaSunni both attack etc etc You all fucking retards consider your god as one and still have separate places for people following same religion Fucktards everywhere,1
LolAJ are going all out with all these sympathy propaganda vid posts Yeah why not let the Syrian government forces and Russia pull back so that those head cutting child raping women enslaving mass murdering so called rebels get a chance to regroup and rearmed by America Britain France Turkey Jordan Saudi Arabia and Israel You guys are patheticand isis supporters,1
The rise and fall of land masses is cyclical We live on a planet with active plate tectonics This video is bad observation that is based on limited data Even Florida and Panama were completely submerged in their past Alarmists using limited data to create fear mongering to make a buck Al Gore is so worried about the oceans rising that he purchased an over 9 million dollar home on the beach DiCaprio flies in private jets and relaxes on his mega yacht Green companies have received billions of dollars in government welfare with limited and nonsustainable results Still dont see something wrong with this picture they are painting for us? Look harder,0
Gun happy Americans until the government does something about gun laws over there this will continue happen its not about colour its about out of control gun laws everyone can and does own a gun over there its crazy get rid of your bullshit gun rights and stop selling guns to the average joe blogs without checking their mental health status first,1
its not time to write about coppers!!!!especially now! are u real???? we shouldnt shadow the killing of black peopleand that what they are trying to do thats why they put a black police officer to speak! absolutely disgraceful! put the headlines back forthe innocent victims that police officers killed this year!!!its not 11its more than 111from the hands of the police terrorists!,1
What the cop did was extreme But she was stupid for giving him a reason,1
Bullshit Video That man at the start of the Video grabbed his wife and kids and threw them down on the track the police were actually picking them up Laws are there for a reason and when u are I someone elses country regardless of circumstances U follow the law Respect the laws religions and the people If u dont follow the law then u get fucked back 2 whatever Country u r from,1
As nwa says fuck fuck fuck the police!,1
I await the day to watch America burn to the ground along with its false freedom ego laws opportunities education media and people America deserves no flag no land no privilege The survivors of permanent physical mental and emotional damage from rape racism prejudicism disabled war veterans mental impaired and poverty all deserve a better land a better country a better life The people killed from murder religion racism and hatred all buried beneath americas soil deserve to be unburied and moved to another land A land that is not tainted by blood lies and greed like america As americas soil is dirty worthless and disgusting by sight and scent The ones left behind in america the ones who controlled raped invaded poisoned and manipulated its people All deserve to be quarantined shut out from other countries and permanently considered an enemy As the world will one day watch Americas land and hatred burn and sink beneath the ocean deep into the abyss where it belongs America was never great to begin with America will fall at the hands of its own people as well as the hands of the countries that America has invaded tortured manipulated raped enslaved and financially cheated,1
Lol women sometimes choose to wear the hijab just like any religious woman would choose to wear a symbol of her religion this bitch needs to shut the hell up,1
Someone please shoot this waste of oxygen what a pathetic selfish excuse of a human being Something good that came from innocent people being killed?! Im speechless And these are the people who are placed in Congress,1
Country all in ruins because of a dictator and a bunch of islamic motherfuckers,1
the world over the ordinary people get screwed by the rich and nothing happens cause the rich own the gov and the police,1
AlQaeda terrorists killed those people while they were trying to flee AlQaedaheld Aleppo towards the western part of Aleppo which is under the control of the Syrian Arab Army AJ is also responsible for this killing by spreading lies and propaganda AJ should be ashamed of themselves,1
Well wait Are you going to report all the black people that have been assaulting white people or the violent riots you people call protest since President Elect Trump won? Nope I figured Bias bullshit AJ supports radical Islam and wants white Americans dead You people need to leave You are the problem,1
These people must be idiots ummif you burn that flag you burn your religion with it You do realize that dont you?,1
Im not a Trump supporter but considering the results of Obama lenient policies in regards to Muslim terrorism I dont think his speech was all that good,0
I hate america they hate muslim,1
Fucking piece of shit cop hope he fucking rots in fucking hell with Cerberus chewing on him fucking punk cop,1
SO SORRY Mother Nature for all the animals including those raised killed without mercy for food Greedy humans caused this Punish them as you see fit,1
America America America they call themselves hero but they destroys their peoples culture life and native people and then saying to our country stop with those judicial killings to our president when their businesses destroys their peoples homeland How hypocrite American government is To be honest those native Americans are the real Americans The American government whose stealing lands and killing those nagive people and do it again and again are the real wicked and villains who do it for fheir own greed and selfishness Thanks to this video it reminds me that I am not still blinded by this government problems of your country hope this natives finds the real justice on their system,1
I hate these Feminazis!!!,1
Saudi money paying for American fire power keep sending your votes to Hillary if this is the future you forsee dont the Saudis send the Clinton foundation 100s of millions of dollars per year? Didnt they send bill Clinton a 10 million dollar birthday present in 2016? She has already sold promises to foreign money but lets give her the oval office,0
Wtf does this have to do with Zuckerberg who most ppl dont like anyway? If youre going to assault our eyes with ugliness make it of the ACTUAL victims not some tech jerk billionaire few ppl care about,1
Continue to stand with the people standing rock No more pipelines Save our environment Support and prayers for all who stand and support those of us who cannot be there,0
FuckIslam,1
And heres the people who usually get shot by police officers fuck these students and deserve to get their ass whooped,1
Why is it so easy for men to look good If i didnt take good care of myself for too long id look horrible and a haircut and dyejob wouldnt help anything,0
Houston Tx Pizza Hut,0
This cop is a disgusting pig of a coward and has no place in law enforcement let alone in a blue uniform that promises to serve and protect,1
SorryI think they all get they attention that is humanly possibleStop with the hate! It has to start somewherewhy not it start with you!,0
I hate them fuck all the trash all the refugees that are destroying europe Fuck islam fuck refugees youre not welcome to europe specially not to poland or the slavic countries,1
I dont get it If you want to be racist you should be treated like the animal you are Like seriously Its the same as being religious I think if you are racist you shouldnt be allowed the privledges others have Like food and water Most likely obtained or maintained by someone of another race as you If you are religious all things science should be taken from you You have a god you dont need food water electricity or medicine doctors,1
No matter how cold freezing the temperature gets they stand together fighting for their rights of that land Prayers goes out to you for your fight against our greedy government God Bless all stay healthy safe Amen,1
Islam is pure evil it has no place in the west it is a manual of murder violence and rape,1
Fucking pig should kill himself every single cop is a fucking racist pig who is worth nothing I am so done with these trigger happy cops the all should have fucking rubber bullets or tazers instead of guns they dont even know how to fucking use,1
Fucking pig of a cop deserves his head busted in by Rorschach,1
